file,line,raw,context
src/games/Ember/Ember.jsx,230,500,"padding: '13px 32px', fontSize: 15, fontWeight: 500, fontFamily: '""DM Sans"",system-ui,sans-serif',"
src/games/Ember/Ember.jsx,237,600,"sumVal: { fontSize: 17, fontWeight: 600, color: 'var(--tx)', fontFamily: '""Space Mono"",monospace' },"
src/games/FaceRead/FaceRead.jsx,128,700,"<div style={{ background: '#F4E0F0', borderRadius: '50%', width: 28, height: 28, display: 'flex', alignItems: 'center', justifyContent: 'cen"
src/games/FaceRead/FaceRead.jsx,130,500,"<div style={{ fontSize: 13, fontWeight: 500, color: '#1c1c1e', marginBottom: 2 }}>{title}</div>"
src/games/FaceRead/FaceRead.jsx,191,600,"<div style={{ fontFamily: 'Space Mono,monospace', fontSize: 13, color: score >= 80 ? '#1EA878' : score >= 50 ? '#D88000' : '#e05080', fontWe"
src/games/FaceRead/FaceRead.jsx,240,500,<span style={{ fontWeight: 500 }}>{tgt?.name}</span> z{t.targetZone + 1}
src/games/FaceRead/FaceRead.jsx,245,600,"<div style={{ fontFamily: 'Space Mono,monospace', fontSize: 13, fontWeight: 600, width: 36, textAlign: 'right',"
src/games/FaceRead/FaceRead.jsx,433,400,"introH1:   { fontFamily: 'DM Serif Display,serif', fontSize: 26, color: '#1c1c1e', fontWeight: 400, margin: '0 0 8px' },"
src/games/FaceRead/FaceRead.jsx,436,400,"ratingQ:   { fontFamily: 'DM Serif Display,serif', fontSize: 20, color: '#1c1c1e', fontWeight: 400 },"
src/games/FaceRead/FaceRead.jsx,438,500,"btnPrimary: { background: '#f068a4', color: 'white', border: 'none', borderRadius: 12, padding: 14, fontFamily: 'DM Sans,sans-serif', fontSi"
src/games/FaceRead/FaceRead.jsx,439,500,"btnOutline: { background: 'white', color: '#f068a4', border: '1.5px solid #f068a4', borderRadius: 12, padding: 11, fontFamily: 'DM Sans,sans"
src/games/FarmJoy/components/Intro.jsx,35,600,"fontWeight: 600, cursor: 'pointer', letterSpacing: '0.02em',"
src/games/FarmJoy/components/PullableVeggie.jsx,264,600,"fontWeight:    600,"
src/games/FarmJoy/components/VeggieReveal.jsx,129,600,"fontWeight:  600,"
src/games/FarmJoy/FarmJoy.jsx,634,600,"fontSize: 15, fontFamily: 'DM Sans, sans-serif', fontWeight: 600,"
src/games/FarmJoy/FarmJoy.jsx,858,600,"fontSize: 15, fontFamily: 'DM Sans, sans-serif', fontWeight: 600,"
src/games/FarmJoy/FarmJoy.jsx,974,600,"fontFamily: 'DM Sans,sans-serif', fontSize: 18, color: '#fff', fontWeight: 600 }}>"
src/games/FarmJoy/FarmJoy.jsx,1030,600,"fontWeight: 600,"
src/games/FarmJoy/FarmJoy.jsx,1054,600,"fontSize: 16, fontFamily: 'DM Sans,sans-serif', fontWeight: 600,"
src/games/FarmJoy/FarmJoy.jsx,1067,600,"fontWeight: 600, cursor: 'pointer',"
src/games/FarmJoy/FarmJoy.jsx,1072,500,"fontFamily: 'DM Sans,sans-serif', fontWeight: 500, cursor: 'pointer',"
src/games/FirstContact/components/ContactComplete.jsx,48,700,"fontFamily: MONO, fontSize: 13, fontWeight: 700, letterSpacing: '0.05em',"
src/games/FirstContact/FirstContact.jsx,320,700,"fontFamily: MONO, fontSize: 13, fontWeight: 700, letterSpacing: '0.05em',"
src/games/Mirror/Mirror.jsx,176,400,"h1: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 30, fontWeight: 400, color: 'var(--tx)', margin: 0, textAlign: 'center' },"
src/games/Mirror/Mirror.jsx,177,400,"h2: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 22, fontWeight: 400, color: 'var(--tx)', margin: 0, textAlign: 'center' },"
src/games/Mirror/Mirror.jsx,182,500,"padding: '13px 32px', fontSize: 15, fontWeight: 500, fontFamily: '""DM Sans"",system-ui,sans-serif',"
src/games/OwlBarn.jsx,937,600,"borderRadius: 12, color: '#fff', fontSize: 15, fontWeight: 600,"
src/games/OwlBarn.jsx,943,500,"fontSize: 14, fontWeight: 500, cursor: 'pointer',"
src/games/OwlBarn.jsx,1013,600,"color: '#7fd46a', fontWeight: 600,"
src/games/OwlBarn.jsx,1026,700,"bigNum: { fontFamily: MONO, fontSize: 48, fontWeight: 700, color: TX, lineHeight: 1 },"
src/games/OwlBarn.jsx,1034,700,"statVal: { fontFamily: MONO, fontSize: 22, fontWeight: 700, color: TX },"
src/games/PondWatch.jsx,732,500,"fontWeight: 500,"
src/games/PondWatch.jsx,765,600,"fontWeight: 600,"
src/games/PondWatch.jsx,868,600,"fontWeight: 600,"
src/games/PondWatch.jsx,887,700,"fontWeight: 700,"
src/games/PondWatch.jsx,893,400,"fontWeight: 400,"
src/games/PondWatch.jsx,919,700,"fontWeight: 700,"
src/games/shared/breath/BreathLab.jsx,584,400,"h1: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: 0, textAlign: 'center' },"
src/games/shared/breath/BreathLab.jsx,585,400,"h2: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 20, fontWeight: 400, color: 'var(--tx)', margin: 0, textAlign: 'center' },"
src/games/shared/breath/BreathLab.jsx,590,500,"padding: '13px 32px', fontSize: 15, fontWeight: 500,"
src/games/shared/breath/BreathLab.jsx,595,500,"borderRadius: 12, padding: '13px 24px', fontSize: 15, fontWeight: 500,"
src/games/shared/breath/BreathLab.jsx,607,500,"color: '#1c7a4a', fontSize: 14, fontWeight: 500,"
src/games/shared/breath/BreathLab.jsx,615,600,"padding: '9px 18px', fontSize: 14, fontWeight: 600, cursor: 'pointer',"
src/games/shared/breath/BreathLab.jsx,634,600,"chipValue: { fontSize: 17, fontWeight: 600, color: 'var(--tx)', textTransform: 'capitalize' },"
src/games/shared/breath/MirrorCalibration.jsx,201,tw:font-medium (500),"className=""px-5 py-3 rounded-xl font-medium"""
src/games/shared/breath/MirrorCalibration.jsx,241,tw:font-medium (500),"<button onClick={onStart} className=""px-6 py-3 rounded-xl font-medium"""
src/games/StillWater/StillWater.jsx,76,500,"<text x={NE.x + 7}  y={NE.y + 1}  fontSize=""12"" fill=""#C4A000"" fontFamily=""DM Sans,sans-serif"" fontWeight=""500"">Excited</text>"
src/games/StillWater/StillWater.jsx,77,500,"<text x={SW.x - 7}  y={SW.y + 12} fontSize=""12"" fill=""#C4A000"" fontFamily=""DM Sans,sans-serif"" fontWeight=""500"" textAnchor=""end"">Sad</text>"
src/games/StillWater/StillWater.jsx,78,500,"<text x={NW.x - 7}  y={NW.y + 1}  fontSize=""12"" fill=""#804080"" fontFamily=""DM Sans,sans-serif"" fontWeight=""500"" textAnchor=""end"">Tense</text"
src/games/StillWater/StillWater.jsx,79,500,"<text x={SE.x + 7}  y={SE.y + 14} fontSize=""12"" fill=""#804080"" fontFamily=""DM Sans,sans-serif"" fontWeight=""500"">Calm</text>"
src/games/StillWater/StillWater.jsx,90,700,"<div style={{ background: bg, borderRadius: '50%', width: 28, height: 28, display: 'flex', alignItems: 'center', justifyContent: 'center', f"
src/games/StillWater/StillWater.jsx,92,500,"<div style={{ fontSize: 13, fontWeight: 500, color: '#1c1c1e', marginBottom: 2 }}>{title}</div>"
src/games/StillWater/StillWater.jsx,147,400,"<div style={{ fontFamily: 'DM Serif Display,serif', fontSize: 14, color: '#1c1c1e', fontWeight: 400 }}>"
src/games/StillWater/StillWater.jsx,375,400,"introH1:  { fontFamily: 'DM Serif Display,serif', fontSize: 26, color: '#1c1c1e', fontWeight: 400, margin: '0 0 8px' },"
src/games/StillWater/StillWater.jsx,378,400,"ratingQ:  { fontFamily: 'DM Serif Display,serif', fontSize: 20, color: '#1c1c1e', fontWeight: 400 },"
src/games/StillWater/StillWater.jsx,379,400,"revealH2: { fontFamily: 'DM Serif Display,serif', fontSize: 22, color: '#1c1c1e', fontWeight: 400, marginBottom: 3 },"
src/games/StillWater/StillWater.jsx,383,500,"btnPrimary: { background: '#f068a4', color: 'white', border: 'none', borderRadius: 12, padding: 14, fontFamily: 'DM Sans,sans-serif', fontSi"
src/games/StillWater/StillWater.jsx,384,500,"btnOutline: { background: 'white', color: '#f068a4', border: '1.5px solid #f068a4', borderRadius: 12, padding: 11, fontFamily: 'DM Sans,sans"
src/games/StillWater/WheelSVG.jsx,103,isSel,fontWeight={isSel || isRev || isCorr || isClkd ? '600' : '400'}
src/games/WordMax/components/LetterTiles.jsx,39,700,"fontWeight: 700,"
src/games/WordMax/components/SessionComplete.jsx,75,400,"heading:     { fontFamily: '""DM Serif Display"", Georgia, serif', fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: 0 },"
src/games/WordMax/components/SessionComplete.jsx,86,700,"bPts:        { fontFamily: '""Space Mono"", monospace', fontSize: 12, color: 'var(--pk)', fontWeight: 700, minWidth: 28, textAlign: 'right' },"
src/games/WordMax/components/SessionComplete.jsx,89,500,"btn:         { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10, padding: '12px 28px', fontSize: 15, fontWeight: 500"
src/games/WordMax/components/SetResults.jsx,30,700,"pts:      { fontFamily: '""Space Mono"", monospace', fontSize: 13, color: 'var(--pk)', minWidth: 28, textAlign: 'right', fontWeight: 700 },"
src/games/WordMax/components/WordInput.jsx,127,500,"fontWeight: 500,"
src/games/WordMax/WordMax.jsx,357,400,"heading:     { fontFamily: '""DM Serif Display"", Georgia, serif', fontSize: 30, fontWeight: 400, color: 'var(--tx)', margin: '0 0 16px' },"
src/games/WordMax/WordMax.jsx,362,500,"startBtn:    { width: '100%', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10, padding: '13px', fontSize: 16, fontW"
src/games/WordMax/WordMax.jsx,371,700,"countdown:   { fontFamily: '""Space Mono"", monospace', fontSize: 22, fontWeight: 700, transition: 'color 0.4s' },"
src/index.css,64,400,font-weight: 400;
src/index.css,104,400,font-weight: 400;
src/index.css,182,400,font-weight: 400;
src/layouts/AdminLayout.jsx,198,500,"fontSize: 14, fontWeight: 500,"
src/layouts/AdminLayout.jsx,211,700,"margin: '0 0 8px', fontWeight: 700,"
src/layouts/LabLayout.jsx,20,400,"<span style={S.wordmark}>RAD<b style={{ color: '#f068a4', fontWeight: 400 }}>lab</b></span>"
src/pages/admin/AdminDashboard.jsx,97,400,"fontSize: 28, fontWeight: 400,"
src/pages/admin/AdminDashboard.jsx,133,500,"fontWeight: 500, textDecoration: 'none',"
src/pages/admin/AdvancedInstrumentPreview.jsx,72,600,"<span style={{ fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', color: 'var(--tx)', fontWeight: 600, flex: 1 }}>"
src/pages/admin/AdvancedInstrumentPreview.jsx,74,400,"<span style={{ color: 'var(--tx3)', fontWeight: 400, marginLeft: 8 }}>"
src/pages/admin/AdvancedInstrumentPreview.jsx,105,600,"fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', fontWeight: 600,"
src/pages/admin/AnonymousLinkPanel.jsx,221,400,"sectionTitle:  { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 20, fontWeight: 400, color: 'var(--tx)', margin: '0 0 16px' },"
src/pages/admin/AnonymousLinkPanel.jsx,225,500,"btnPrimary:    { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 16px', fontSize: 13, fontWeight: 500"
src/pages/admin/AudioAdmin.jsx,189,active,"fontWeight: active ? 600 : 400,"
src/pages/admin/AudioAdmin.jsx,288,600,"<p style={{ fontFamily: 'DM Sans', fontSize: 15, fontWeight: 600, color: '#fff', margin: '0 0 2px' }}>"
src/pages/admin/AudioAdmin.jsx,317,400,"fontSize: 28, fontWeight: 400,"
src/pages/admin/AudioAdmin.jsx,331,600,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/AudioAdmin.jsx,364,600,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/AudioUpload.jsx,218,600,"<p style={{ fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600, color: 'var(--tx)', margin: '0 0 4px' }}>"
src/pages/admin/AudioUpload.jsx,373,400,"fontSize: 24, fontWeight: 400, color: 'var(--tx)', margin: 0,"
src/pages/admin/AudioUpload.jsx,423,600,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/CompensationPage.jsx,141,400,"h1:         { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px' },"
src/pages/admin/CompensationPage.jsx,143,500,"csvBtn:     { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSize: 14, fontWeight: 500, c"
src/pages/admin/DataExportPage.jsx,994,400,"fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px',"
src/pages/admin/DataExportPage.jsx,1034,600,"sectionTitle:  { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 15, fontWeight: 600, color: 'var(--tx)' },"
src/pages/admin/DataExportPage.jsx,1040,500,"fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 13, fontWeight: 500,"
src/pages/admin/DisplayEditorPage.jsx,365,600,"tabActive:   { color: 'var(--pkd)', fontWeight: 600, background: '#fff' },"
src/pages/admin/DisplayEditorPage.jsx,379,400,"h1:         { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: 0 },"
src/pages/admin/DisplayEditorPage.jsx,391,500,"btnPrimary: { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSiz"
src/pages/admin/DisplaysPage.jsx,83,400,"h1:        { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px' },"
src/pages/admin/DisplaysPage.jsx,85,500,"btnPrimary:{ display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSize"
src/pages/admin/DisplaysPage.jsx,87,500,"rowName:   { fontSize: 15, fontWeight: 500, color: 'var(--tx)', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/ExperimentBuilder.jsx,929,400,"nameInput:   { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 22, fontWeight: 400, color: 'var(--tx)', border: 'none', outline: '"
src/pages/admin/ExperimentBuilder.jsx,935,500,"btnPrimary:  { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 18px', fontSize: 14, fontWeight: 500, "
src/pages/admin/GamesPage.jsx,79,400,"fontSize: 28, fontWeight: 400,"
src/pages/admin/GamesPage.jsx,87,700,"fontSize: 11, fontWeight: 700,"
src/pages/admin/GamesPage.jsx,115,400,"fontSize: 20, fontWeight: 400,"
src/pages/admin/LilianaCreditPage.jsx,141,400,"h1:         { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px' },"
src/pages/admin/LilianaCreditPage.jsx,143,500,"csvBtn:     { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSize: 14, fontWeight: 500, c"
src/pages/admin/LilianaCreditPage.jsx,156,700,"creditVal:  { fontFamily: '""Space Mono"",monospace', fontSize: 15, fontWeight: 700, color: 'var(--tx)' },"
src/pages/admin/ParticipantsAdminTab.jsx,191,700,"return { color, fontWeight: 700 }"
src/pages/admin/ParticipantsAdminTab.jsx,206,700,"folderName:   { fontFamily: '""Space Mono"",monospace', fontSize: 12, textTransform: 'uppercase', letterSpacing: '0.08em', color: 'var(--tx)',"
src/pages/admin/ParticipantsAdminTab.jsx,214,500,"pid:       { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14, fontWeight: 500, color: 'var(--tx)' },"
src/pages/admin/ProtocolLibrary.jsx,196,400,"h1: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px' },"
src/pages/admin/ProtocolLibrary.jsx,200,500,"label: { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14, fontWeight: 500, color: 'var(--tx)' },"
src/pages/admin/ProtocolLibrary.jsx,211,500,"btnPrimary: { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSiz"
src/pages/admin/ProtocolLibrary.jsx,216,400,"dialogTitle: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 20, fontWeight: 400, margin: '0 0 10px', color: 'var(--tx)' },"
src/pages/admin/QuestionnairePreview.jsx,115,600,"<span style={{ fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', color: 'var(--tx)', fontWeight: 600, flex: 1 }}>"
src/pages/admin/QuestionnairePreview.jsx,117,400,"<span style={{ color: 'var(--tx3)', fontWeight: 400, marginLeft: 8 }}>preview</span>"
src/pages/admin/QuestionnairePreview.jsx,195,600,"fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', fontWeight: 600,"
src/pages/admin/QuestionnairesPage.jsx,48,600,"fontFamily: 'DM Sans', fontSize: 'var(--fs-body-sm)', fontWeight: 600,"
src/pages/admin/QuestionnairesPage.jsx,70,tab,"fontWeight: tab === t.id ? 700 : 500,"
src/pages/admin/QuestionnairesPage.jsx,99,600,"<p style={{ fontFamily: 'Space Mono', fontSize: 'var(--fs-mono-sm)', color: '#c0392b', margin: '0 0 6px', fontWeight: 600 }}>"
src/pages/admin/QuestionnairesPage.jsx,158,600,"<p style={{ fontFamily: 'DM Sans', fontSize: 'var(--fs-body)', color: 'var(--tx)', margin: '0 0 2px', fontWeight: 600 }}>"
src/pages/admin/QuestionnairesPage.jsx,211,600,"<p style={{ fontFamily: 'DM Sans', fontSize: 'var(--fs-body)', color: 'var(--tx)', margin: '0 0 2px', fontWeight: 600 }}>"
src/pages/admin/QuestionnaireUpload.jsx,154,600,"<p style={{ fontFamily: 'Space Mono', fontSize: 'var(--fs-mono-sm)', color: '#c0392b', margin: '0 0 6px', fontWeight: 600 }}>"
src/pages/admin/QuestionnaireUpload.jsx,203,600,"fontFamily: 'DM Sans', fontSize: 'var(--fs-body)', fontWeight: 600,"
src/pages/admin/ScreenerLibraryPage.jsx,116,400,"h1:           { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px' },"
src/pages/admin/ScreenerLibraryPage.jsx,124,600,"cardName:     { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 15, fontWeight: 600, color: 'var(--tx)', marginBottom: 6 },"
src/pages/admin/ScreenerLibraryPage.jsx,132,500,"btnPreview:   { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 16px', fontSize: 13, fontWeight: 500,"
src/pages/admin/SessionBuilder.jsx,482,400,"h1:           { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px' },"
src/pages/admin/SessionBuilder.jsx,499,700,"actAdd:       { fontSize: 16, color: 'var(--pk)', fontWeight: 700, lineHeight: 1 },"
src/pages/admin/SessionBuilder.jsx,513,700,"totalVal:     { fontFamily: '""Space Mono"",monospace', fontSize: 12, color: 'var(--tx)', fontWeight: 700 },"
src/pages/admin/SessionBuilder.jsx,514,500,"btnPrimary:   { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontS"
src/pages/admin/SessionLibrary.jsx,330,400,"h1:        { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px' },"
src/pages/admin/SessionLibrary.jsx,334,500,"label:     { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14, fontWeight: 500, color: 'var(--tx)' },"
src/pages/admin/SessionLibrary.jsx,341,700,"folderName:    { fontFamily: '""Space Mono"",monospace', fontSize: 12, textTransform: 'uppercase', letterSpacing: '0.08em', color: 'var(--tx)'"
src/pages/admin/SessionLibrary.jsx,352,500,"btnPrimary:{ display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSize"
src/pages/admin/SessionLibrary.jsx,357,400,"dialogTitle:  { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 20, fontWeight: 400, margin: '0 0 10px', color: 'var(--tx)' },"
src/pages/admin/SliderCreatePage.jsx,198,400,"h1:    { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px' },"
src/pages/admin/SliderCreatePage.jsx,206,500,"saveBtn:   { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '10px 22px', fontSize: 14, fontWeight: 500, c"
src/pages/admin/SliderCreatePage.jsx,218,700,"val:       { fontSize: 22, fontWeight: 700, color: '#639922', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/StudyBalancePage.jsx,202,400,"h1:        { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px' },"
src/pages/admin/StudyBuilder.jsx,131,400,"h1: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px' },"
src/pages/admin/StudyBuilder.jsx,142,500,"btnPrimary: { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSiz"
src/pages/admin/StudyDetail.jsx,555,500,"<div style={{ fontSize: 14, fontWeight: 500, color: 'var(--tx)', fontFamily: '""DM Sans"",system-ui,sans-serif' }}>{attached.name}</div>"
src/pages/admin/StudyDetail.jsx,1050,400,"h1:            { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px' },"
src/pages/admin/StudyDetail.jsx,1054,400,"sectionTitle:  { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 20, fontWeight: 400, color: 'var(--tx)', margin: 0 },"
src/pages/admin/StudyDetail.jsx,1068,500,"pName:         { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14, fontWeight: 500, color: 'var(--tx)' },"
src/pages/admin/StudyDetail.jsx,1072,500,"btnPrimary:    { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', font"
src/pages/admin/StudyDetail.jsx,1075,400,"dialogTitle:   { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 20, fontWeight: 400, color: 'var(--tx)', margin: '0 0 10px' },"
src/pages/admin/StudyFormPage.jsx,518,400,"h1:             { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: 0 },"
src/pages/admin/StudyFormPage.jsx,526,500,"modeLabel:      { fontSize: 14, fontWeight: 500, color: 'var(--tx)', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/StudyFormPage.jsx,537,500,"btnPrimary:     { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fon"
src/pages/admin/StudyLibrary.jsx,215,400,"h1: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px' },"
src/pages/admin/StudyLibrary.jsx,219,500,"label: { fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14, fontWeight: 500, color: 'var(--tx)' },"
src/pages/admin/StudyLibrary.jsx,235,500,"btnPrimary: { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSiz"
src/pages/admin/StudyLibrary.jsx,238,400,"dialogTitle: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 20, fontWeight: 400, color: 'var(--tx)', margin: '0 0 12px' },"
src/pages/admin/StudyLibrary.jsx,244,500,"confirmDeleteBtn: { background: '#c0392b', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 18px', fontSize: 14, cursor: 'point"
src/pages/admin/StudySessionRunner.jsx,237,400,"completeTitle:    { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 30, fontWeight: 400, color: 'var(--tx)', margin: 0 },"
src/pages/admin/StudySessionRunner.jsx,240,500,"btnPrimary:       { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10, padding: '12px 28px', fontSize: 15, fontWeight"
src/pages/admin/StudySessionsPanel.jsx,250,400,"sectionTitle:   { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 20, fontWeight: 400, color: 'var(--tx)', margin: 0 },"
src/pages/admin/StudySessionsPanel.jsx,251,500,"btnPrimary:     { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 16px', fontSize: 13, fontWeight: 50"
src/pages/admin/StudySessionsPanel.jsx,252,500,"btnOutline:     { background: '#fff', color: 'var(--pk)', border: '1.5px solid var(--pk)', borderRadius: 8, padding: '7px 14px', fontSize: 1"
src/pages/admin/StudySessionsPanel.jsx,253,500,"btnSim:         { background: '#f4f0fb', color: '#6d28d9', border: '1.5px solid #c4b5fd', borderRadius: 8, padding: '7px 14px', fontSize: 13"
src/pages/admin/TrainingLibrary.jsx,254,400,"fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: '0 0 4px',"
src/pages/admin/TrainingLibrary.jsx,261,600,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/TrainingLibrary.jsx,281,700,"textTransform: 'uppercase', letterSpacing: '0.06em', fontWeight: 700,"
src/pages/admin/TrainingLibrary.jsx,306,700,"fontFamily: 'Space Mono', fontSize: 13, fontWeight: 700, color: 'var(--tx)',"
src/pages/admin/TrainingLibrary.jsx,309,600,"fontFamily: 'DM Sans', fontSize: 14, fontWeight: 600,"
src/pages/admin/TrainingUpload.jsx,311,600,"<p style={{ fontFamily: 'Space Mono', fontSize: 12, color: '#c0392b', margin: '0 0 6px', fontWeight: 600 }}>"
src/pages/admin/TrainingUpload.jsx,542,400,"h1: { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 24, fontWeight: 400, color: 'var(--tx)', margin: 0 },"
src/pages/admin/TrainingUpload.jsx,549,600,"primaryBtn: { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10, padding: '12px 28px', fontFamily: 'DM Sans', fontSiz"
src/pages/admin/UserAdminPage.jsx,286,600,"tabBtnActive: { color: 'var(--pk)', borderBottom: '2px solid var(--pk)', fontWeight: 600 },"
src/pages/admin/UserAdminPage.jsx,312,600,"fontFamily: MONO, fontSize: 12, fontWeight: 600, border: '1px solid transparent',"
src/pages/admin/UserAdminPage.jsx,326,600,"padding: '4px 12px', borderRadius: 8, fontSize: 12, fontWeight: 600,"
src/pages/admin/VasLibraryPage.jsx,387,400,"h1:      { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 28, fontWeight: 400, color: 'var(--tx)', margin: '0 0 6px' },"
src/pages/admin/VasLibraryPage.jsx,394,700,"sectionTitle:  { fontFamily: '""Space Mono"",monospace', fontSize: 11, fontWeight: 700, color: 'var(--tx3)', textTransform: 'uppercase', lette"
src/pages/admin/VasLibraryPage.jsx,395,500,"newBtn:        { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 16px', fontSize: 13, fontWeight: 500"
src/pages/admin/VasPackageBuilder.jsx,332,500,"<p style={{ fontSize: 16, fontWeight: 500, color: 'var(--tx)', marginBottom: 16, lineHeight: 1.5 }}>"
src/pages/admin/VasPackageBuilder.jsx,349,700,"? <span style={{ fontSize: 24, fontWeight: 700, color: 'var(--pk)' }}>{value}</span>"
